Rooms,Price,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,Longtitude,YearSold,Type_h,Type_ht,Type_t,Type_u,Regionname_Eastern Metropolitan,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan,Regionname_Western Victoria
3.0,1710000.0,10.7,4.0,3.0,2.0,435.0,228.0,145.0113,2016,True,False,False,False,False,False,False,False,False,True,False,False
4.0,1389000.0,10.7,4.0,1.0,2.0,656.0,150.0,145.0225,2016,True,False,False,False,False,False,False,False,False,True,False,False
5.0,2900000.0,10.7,5.0,4.0,2.0,640.0,377.8,145.0095,2016,True,False,False,False,False,False,False,False,False,True,False,False
2.0,1845000.0,10.7,2.0,1.0,2.0,604.0,145.0,145.0094,2016,True,False,False,False,False,False,False,False,False,True,False,False
3.0,900000.0,10.7,3.0,2.0,2.0,236.0,190.2,145.0227,2016,True,False,False,False,False,False,False,False,False,True,False,False
4.0,1850000.0,10.7,4.0,2.0,2.0,617.0,268.0,145.007,2016,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1480000.0,10.7,3.0,2.0,2.0,697.0,143.0,145.0274,2016,True,False,False,False,False,False,False,False,False,True,False,False
4.0,1840000.0,10.7,4.0,2.4,2.4,676.2,273.6,145.01184800000001,2016,True,False,False,False,False,False,False,False,False,True,False,False
2.0,1000000.0,10.7,2.0,1.0,2.0,564.0,131.0,145.0238,2016,True,False,False,False,False,False,False,False,False,True,False,False
4.0,1530000.0,10.7,2.0,2.0,1.0,603.0,177.0,145.0071,2016,True,False,False,False,False,False,False,False,False,True,False,False
4.0,1495000.0,10.7,4.0,2.0,2.0,597.0,182.0,145.019,2016,True,False,False,False,False,False,False,False,False,True,False,False
2.0,1780000.0,10.7,4.0,3.0,2.0,635.0,119.0,145.0102,2016,True,False,False,False,False,False,False,False,False,True,False,False
5.0,1655000.0,10.7,5.0,2.0,2.0,679.0,288.0,145.0283,2016,True,False,False,False,False,False,False,False,False,True,False,False
5.0,2550000.0,10.7,5.0,3.0,2.0,915.0,233.0,145.0104,2016,True,False,False,False,False,False,False,False,False,True,False,False
4.0,2050000.0,10.7,4.0,2.0,4.0,678.0,233.0,145.0118,2016,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1620000.0,10.7,3.0,2.0,4.0,678.0,153.6,145.0126,2016,True,False,False,False,False,False,False,False,False,True,False,False
5.0,1450000.0,10.7,5.0,3.0,2.0,527.0,426.0,145.0238,2016,True,False,False,False,False,False,False,False,False,True,False,False
4.0,2355000.0,10.7,4.0,2.4,2.4,676.2,273.6,145.01184800000001,2016,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1860000.0,10.7,3.0,2.0,2.0,686.0,204.2,145.0125,2016,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1300000.0,10.7,3.0,2.0,3.0,619.0,179.6,145.0267,2016,True,False,False,False,False,False,False,False,False,True,False,False
2.0,805000.0,10.7,2.0,1.0,2.0,347.0,126.8,145.0164,2016,True,False,False,False,False,False,False,False,False,True,False,False
4.0,2110000.0,10.7,4.0,2.4,2.4,676.2,273.6,145.01184800000001,2016,True,False,False,False,False,False,False,False,False,True,False,False
4.0,1940000.0,10.7,4.0,2.0,2.0,682.0,240.0,145.0122,2016,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1460000.0,10.7,3.0,1.0,2.2,491.4,255.0,145.005516,2016,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1912500.0,10.7,3.0,1.0,2.2,491.4,255.0,145.005516,2016,True,False,False,False,False,False,False,False,False,True,False,False
5.0,2050000.0,10.7,5.0,3.0,3.0,669.0,309.0,145.0284,2016,True,False,False,False,False,False,False,False,False,True,False,False
5.0,1760000.0,10.7,5.0,3.0,2.0,601.0,426.0,145.0194,2016,True,False,False,False,False,False,False,False,False,True,False,False
4.0,1200000.0,10.7,4.0,2.4,2.4,676.2,273.6,145.01184800000001,2016,True,False,False,False,False,False,False,False,False,True,False,False
2.0,1310000.0,10.7,4.0,3.0,2.0,302.0,250.0,145.0231,2016,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1500000.0,10.7,3.0,2.0,2.0,315.0,228.0,145.0174,2016,True,False,False,False,False,False,False,False,False,True,False,False
4.0,2820000.0,10.7,4.0,4.0,4.0,509.0,337.0,145.0214,2016,True,False,False,False,False,False,False,False,False,True,False,False
5.0,3207000.0,10.7,5.0,5.0,3.0,1561.0,272.0,145.0245,2016,True,False,False,False,False,False,False,False,False,True,False,False
4.0,1800000.0,10.7,4.0,2.4,2.4,676.2,273.6,145.01184800000001,2016,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1355000.0,10.7,3.0,1.0,2.0,759.0,151.0,145.0166,2016,True,False,False,False,False,False,False,False,False,True,False,False
5.0,2700000.0,10.7,4.8,2.6,2.8,650.4,262.4,145.06626,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1975000.0,10.7,3.0,1.0,2.0,688.0,129.0,145.013,2017,True,False,False,False,False,False,False,False,False,True,False,False
4.0,1840000.0,10.7,4.0,2.4,2.4,676.2,273.6,145.01184800000001,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,2291000.0,10.7,3.0,2.0,2.0,530.0,188.0,145.011,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1845000.0,10.7,3.0,1.0,2.2,491.4,255.0,145.005516,2017,True,False,False,False,False,False,False,False,False,True,False,False
4.0,1920000.0,10.7,4.0,1.0,1.0,1000.0,203.0,145.0163,2017,True,False,False,False,False,False,False,False,False,True,False,False
8.0,1880000.0,10.7,8.0,3.0,3.0,614.0,305.0,145.0161,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1400000.0,10.7,3.0,1.0,2.0,677.0,129.8,145.0151,2017,True,False,False,False,False,False,False,False,False,True,False,False
2.0,994000.0,10.7,2.0,2.0,2.0,539.0,120.6,145.0072,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1537000.0,10.7,3.0,2.0,2.0,324.0,206.0,145.017,2017,True,False,False,False,False,False,False,False,False,True,False,False
4.0,1630000.0,10.7,4.0,2.0,1.0,596.0,202.8,145.0207,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1100000.0,10.7,3.0,1.0,1.0,420.0,118.2,145.0121,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1635000.0,10.7,3.0,1.0,1.0,597.0,131.0,145.0229,2017,True,False,False,False,False,False,False,False,False,True,False,False
2.0,2303000.0,10.7,2.0,1.2,0.2,403.4,95.2,145.033814,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1743000.0,10.7,3.0,1.0,2.0,590.0,134.4,145.0273,2017,True,False,False,False,False,False,False,False,False,True,False,False
4.0,1950000.0,10.7,4.0,2.4,2.4,676.2,273.6,145.01184800000001,2017,True,False,False,False,False,False,False,False,False,True,False,False
5.0,1900000.0,10.7,5.0,3.0,2.0,583.0,271.0,145.0101,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1640000.0,10.7,3.0,1.0,1.0,590.0,130.8,145.008,2017,True,False,False,False,False,False,False,False,False,True,False,False
2.0,1445000.0,10.7,2.0,1.0,1.0,649.0,126.0,145.0142,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1300000.0,10.7,3.0,1.0,2.2,491.4,255.0,145.005516,2017,True,False,False,False,False,False,False,False,False,True,False,False
5.0,2140000.0,10.7,5.0,2.0,2.0,780.0,206.0,145.0142,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1270000.0,10.7,3.0,1.0,3.0,724.0,131.0,145.0297,2017,True,False,False,False,False,False,False,False,False,True,False,False
4.0,1447000.0,10.7,4.0,1.0,2.0,590.0,148.4,145.0274,2017,True,False,False,False,False,False,False,False,False,True,False,False
2.0,660000.0,10.8,2.0,1.0,1.0,599.0,103.8,144.8522,2016,True,False,False,False,False,False,False,False,False,False,True,False
2.0,670000.0,10.8,2.0,1.0,2.0,551.0,100.4,144.8545,2016,True,False,False,False,False,False,False,False,False,False,True,False
3.0,585000.0,10.8,3.0,2.0,2.0,631.0,143.8,144.8467,2016,True,False,False,False,False,False,False,False,False,False,True,False
3.0,495000.0,10.8,3.0,1.0,1.0,158.0,138.0,144.8465,2016,True,False,False,False,False,False,False,False,False,False,True,False
3.0,870000.0,10.8,3.0,2.0,4.0,700.0,159.2,144.8469,2016,True,False,False,False,False,False,False,False,False,False,True,False
3.0,697500.0,10.8,3.0,2.0,1.0,531.0,128.2,144.8462,2016,True,False,False,False,False,False,False,False,False,False,True,False
3.0,565000.0,10.8,3.0,2.0,1.0,566.0,78.0,144.8523,2016,True,False,False,False,False,False,False,False,False,False,True,False
2.0,868000.0,10.8,2.0,1.0,4.0,749.0,77.0,144.847,2016,True,False,False,False,False,False,False,False,False,False,True,False
2.0,826000.0,10.8,2.0,1.0,2.0,667.0,100.4,144.8473,2016,True,False,False,False,False,False,False,False,False,False,True,False
3.0,570000.0,10.8,3.0,1.6,1.6,454.8,152.8,144.869634,2016,True,False,False,False,False,False,False,False,False,False,True,False
3.0,570500.0,10.8,3.0,1.0,1.0,471.0,125.6,144.8523,2016,True,False,False,False,False,False,False,False,False,False,True,False
4.0,882000.0,10.8,4.0,2.0,2.0,393.0,216.0,144.8543,2016,True,False,False,False,False,False,False,False,False,False,True,False
4.0,850000.0,10.8,4.0,2.0,2.0,606.0,240.0,144.862,2016,True,False,False,False,False,False,False,False,False,False,True,False
3.0,600000.0,10.8,3.0,1.6,1.6,454.8,152.8,144.869634,2016,True,False,False,False,False,False,False,False,False,False,True,False
3.0,575000.0,10.8,3.0,1.0,3.0,559.0,98.0,144.852,2016,True,False,False,False,False,False,False,False,False,False,True,False
4.0,550000.0,10.8,4.0,2.0,1.0,288.0,160.0,144.855,2016,True,False,False,False,False,False,False,False,False,False,True,False
2.0,645000.0,10.8,2.0,1.0,1.0,566.0,75.0,144.8524,2016,True,False,False,False,False,False,False,False,False,False,True,False
3.0,680000.0,10.8,3.0,1.0,1.0,565.0,132.0,144.859,2016,True,False,False,False,False,False,False,False,False,False,True,False
3.0,652000.0,10.8,3.0,2.0,1.0,216.0,145.0,144.8605,2016,True,False,False,False,False,False,False,False,False,False,True,False
4.0,720000.0,10.8,4.0,1.6,1.8,638.4,188.6,144.878006,2016,True,False,False,False,False,False,False,False,False,False,True,False
4.0,856500.0,10.8,4.0,2.0,2.0,599.0,198.0,144.8559,2016,True,False,False,False,False,False,False,False,False,False,True,False
3.0,660000.0,10.8,3.0,1.0,0.0,580.0,119.2,144.8481,2016,True,False,False,False,False,False,False,False,False,False,True,False
3.0,510000.0,10.8,3.0,1.0,2.0,587.0,123.0,144.8472,2016,True,False,False,False,False,False,False,False,False,False,True,False
4.0,610000.0,10.8,4.0,2.0,1.0,283.0,154.0,144.8485,2016,True,False,False,False,False,False,False,False,False,False,True,False
4.0,645000.0,10.8,4.0,2.0,1.0,283.0,154.0,144.8485,2016,True,False,False,False,False,False,False,False,False,False,True,False
3.0,740000.0,10.8,3.0,1.6,1.6,454.8,152.8,144.869634,2016,True,False,False,False,False,False,False,False,False,False,True,False
3.0,925000.0,10.8,3.0,1.0,2.0,597.0,123.0,144.8511,2017,True,False,False,False,False,False,False,False,False,False,True,False
3.0,765000.0,10.8,3.0,1.0,1.0,658.0,105.0,144.8485,2017,True,False,False,False,False,False,False,False,False,False,True,False
4.0,550000.0,10.8,4.0,1.6,1.8,638.4,188.6,144.878006,2017,True,False,False,False,False,False,False,False,False,False,True,False
4.0,1000000.0,10.8,4.0,3.0,2.0,475.0,319.0,144.8552,2017,True,False,False,False,False,False,False,False,False,False,True,False
3.0,696000.0,10.8,3.0,1.0,0.0,557.0,90.0,144.8515,2017,True,False,False,False,False,False,False,False,False,False,True,False
3.0,771000.0,10.8,3.0,1.0,0.0,556.0,113.8,144.8514,2017,True,False,False,False,False,False,False,False,False,False,True,False
2.0,760000.0,10.8,2.0,1.0,1.0,604.0,82.0,144.8528,2017,True,False,False,False,False,False,False,False,False,False,True,False
3.0,610000.0,10.8,3.0,1.6,1.6,454.8,152.8,144.869634,2017,True,False,False,False,False,False,False,False,False,False,True,False
3.0,730000.0,10.8,3.0,2.0,2.0,544.0,135.0,144.855,2017,True,False,False,False,False,False,False,False,False,False,True,False
3.0,730000.0,10.8,3.0,1.0,3.0,586.0,118.6,144.855,2017,True,False,False,False,False,False,False,False,False,False,True,False
2.0,610000.0,10.8,2.0,1.0,2.0,555.0,74.0,144.8463,2017,True,False,False,False,False,False,False,False,False,False,True,False
5.0,1748000.0,10.8,5.0,3.0,2.0,723.4,270.8,145.0891,2017,True,False,False,False,True,False,False,False,False,False,False,False
4.0,1225000.0,10.8,4.0,2.0,3.0,668.0,170.0,145.0827,2017,True,False,False,False,True,False,False,False,False,False,False,False
4.0,1300000.0,10.8,4.0,2.0,3.0,650.0,120.0,145.09844,2017,True,False,False,False,True,False,False,False,False,False,False,False
3.0,1331000.0,10.8,3.0,2.0,2.0,697.0,158.0,145.08103,2017,True,False,False,False,True,False,False,False,False,False,False,False
3.0,1320000.0,10.8,3.0,1.0,3.0,902.0,109.4,145.10169,2017,True,False,False,False,True,False,False,False,False,False,False,False
3.0,1100000.0,10.8,3.0,1.0,1.0,711.0,112.0,145.09049,2017,True,False,False,False,True,False,False,False,False,False,False,False
4.0,1245000.0,10.8,4.0,2.2,1.6,718.4,281.848,145.13199200000003,2017,True,False,False,False,True,False,False,False,False,False,False,False
4.0,1580000.0,10.8,4.0,2.0,2.0,773.0,360.4,145.09336,2017,True,False,False,False,True,False,False,False,False,False,False,False
4.0,1225000.0,10.8,4.0,1.0,2.0,753.0,130.0,145.09714,2017,True,False,False,False,True,False,False,False,False,False,False,False
4.0,1427000.0,10.8,4.0,2.0,2.0,633.0,208.2,145.09695,2017,True,False,False,False,True,False,False,False,False,False,False,False
3.0,962000.0,10.8,3.0,2.0,1.0,611.8,137.0,145.10332,2017,True,False,False,False,True,False,False,False,False,False,False,False
3.0,1200000.0,10.8,3.0,1.0,3.0,557.0,109.4,145.09773,2017,True,False,False,False,True,False,False,False,False,False,False,False
3.0,1100000.0,10.8,3.0,3.0,3.0,732.6,200.0,145.08315,2017,True,False,False,False,True,False,False,False,False,False,False,False
5.0,1350000.0,10.8,5.0,3.0,2.0,751.0,321.6,145.08732,2017,True,False,False,False,True,False,False,False,False,False,False,False
4.0,1751000.0,10.8,4.0,3.0,4.0,646.0,320.0,145.0889,2017,True,False,False,False,True,False,False,False,False,False,False,False
4.0,1240000.0,10.8,4.0,2.0,2.0,602.0,170.0,145.0854,2017,True,False,False,False,True,False,False,False,False,False,False,False
4.0,1050000.0,10.8,4.0,2.0,1.0,602.0,182.4,145.09138,2017,True,False,False,False,True,False,False,False,False,False,False,False
4.0,1680000.0,10.8,4.0,2.2,1.6,718.4,281.848,145.13199200000003,2017,True,False,False,False,True,False,False,False,False,False,False,False
3.0,980000.0,10.8,3.0,2.0,1.0,573.0,161.0,145.09281,2017,True,False,False,False,True,False,False,False,False,False,False,False
3.0,1160000.0,10.8,3.0,1.0,1.0,603.0,123.2,145.09581,2017,True,False,False,False,True,False,False,False,False,False,False,False
1.0,1310000.0,10.8,1.0,1.0,1.0,604.0,77.8,145.08599,2017,True,False,False,False,True,False,False,False,False,False,False,False
3.0,1230000.0,10.8,3.0,1.0,1.0,757.0,116.2,145.10131,2017,True,False,False,False,True,False,False,False,False,False,False,False
4.0,1830000.0,10.8,4.0,3.0,2.0,700.0,350.0,145.09478,2017,True,False,False,False,True,False,False,False,False,False,False,False
3.0,970000.0,10.8,3.0,1.0,4.0,650.0,120.8,145.09196,2017,True,False,False,False,True,False,False,False,False,False,False,False
4.0,2285000.0,10.8,4.0,2.2,1.6,718.4,281.848,145.13199200000003,2017,True,False,False,False,True,False,False,False,False,False,False,False
4.0,1210000.0,10.8,4.0,2.0,2.0,652.0,186.0,145.08935,2017,True,False,False,False,True,False,False,False,False,False,False,False
4.0,1330000.0,10.8,4.0,2.0,1.0,605.8,180.0,145.08643,2017,True,False,False,False,True,False,False,False,False,False,False,False
3.0,1060000.0,10.8,3.0,1.0,2.0,631.0,124.8,145.08907,2017,True,False,False,False,True,False,False,False,False,False,False,False
4.0,1292000.0,10.8,4.0,2.0,1.0,733.0,206.0,145.09366,2018,True,False,False,False,True,False,False,False,False,False,False,False
3.0,1182000.0,10.8,3.0,2.0,3.0,669.0,163.4,145.09649,2018,True,False,False,False,True,False,False,False,False,False,False,False
4.0,1720000.0,10.8,4.0,2.2,1.6,718.4,281.848,145.13199200000003,2018,True,False,False,False,True,False,False,False,False,False,False,False
3.0,950000.0,10.8,3.0,2.0,2.0,264.0,185.0,145.08535,2018,True,False,False,False,True,False,False,False,False,False,False,False
3.0,925000.0,10.8,3.0,1.4,1.8,924.6,143.4,145.091962,2018,True,False,False,False,True,False,False,False,False,False,False,False
4.0,1310000.0,10.8,4.0,3.0,2.0,358.0,243.0,145.09159,2018,True,False,False,False,True,False,False,False,False,False,False,False
3.0,910000.0,10.8,3.0,1.4,1.8,924.6,143.4,145.091962,2018,True,False,False,False,True,False,False,False,False,False,False,False
4.0,1320000.0,10.8,4.0,3.0,2.0,379.0,225.0,145.10342,2018,True,False,False,False,True,False,False,False,False,False,False,False
3.0,1290000.0,10.8,3.0,1.0,2.0,739.0,124.8,145.08719,2018,True,False,False,False,True,False,False,False,False,False,False,False
4.0,1158000.0,10.8,4.0,2.0,1.0,603.0,240.0,145.09116,2018,True,False,False,False,True,False,False,False,False,False,False,False
4.0,1337000.0,10.8,4.0,2.0,4.0,722.0,209.6,145.09945,2018,True,False,False,False,True,False,False,False,False,False,False,False
3.0,1198000.0,10.8,3.0,2.0,2.0,650.0,131.0,145.08623,2018,True,False,False,False,True,False,False,False,False,False,False,False
5.0,1302000.0,10.8,5.0,2.0,3.0,656.0,313.4,145.08586,2018,True,False,False,False,True,False,False,False,False,False,False,False
3.0,892000.0,10.9,3.0,1.0,2.0,715.0,123.0,144.8431,2016,True,False,False,False,False,False,False,False,False,False,True,False
2.0,890000.0,10.9,2.0,1.0,2.0,299.8,102.0,144.88081400000002,2016,True,False,False,False,False,False,False,False,False,False,True,False
3.0,712000.0,10.9,3.0,1.6,1.6,454.8,152.8,144.869634,2016,True,False,False,False,False,False,False,False,False,False,True,False
3.0,760000.0,10.9,3.0,1.6,1.6,454.8,152.8,144.869634,2016,True,False,False,False,False,False,False,False,False,False,True,False
3.0,1202000.0,10.9,3.0,1.4,1.8,924.6,143.4,145.091962,2017,True,False,False,False,True,False,False,False,False,False,False,False
2.0,1435000.0,10.9,2.0,1.0,1.0,647.0,84.8,145.12436,2017,True,False,False,False,True,False,False,False,False,False,False,False
4.0,1782500.0,10.9,4.0,2.0,1.0,641.0,625.0,145.1299,2017,True,False,False,False,True,False,False,False,False,False,False,False
5.0,1900000.0,10.9,5.0,3.0,2.0,613.0,133.0,145.12938,2017,True,False,False,False,True,False,False,False,False,False,False,False
